LSOA11_CD,trips_per_day
E01010140,1345.00
E01010141,1816.00
E01010142,1821.00
E01010143,1958.00
E01010144,1775.00
E01010145,2283.00
E01010146,1515.00
E01010148,856.00
E01010149,1779.00
E01010150,53.00
E01010151,354.00
E01010153,140.00
E01010154,590.00
E01010156,23.00
E01010157,256.00
E01010158,957.00
E01010159,263.00
E01010160,75.00
E01010161,248.00
E01010162,10.00
E01010163,375.00
E01010164,514.00
E01010165,1389.00
E01010166,236.00
E01010167,247.00
E01010168,72.00
E01010169,90.00
E01010170,198.00
E01010171,153.00
E01010172,255.00
E01010173,44.00
E01010174,217.00
E01010175,345.00
E01010176,138.00
E01010177,214.00
E01010178,1678.00
E01010179,1128.00
E01010180,231.00
E01010181,195.00
E01010183,659.00
E01010184,279.00
E01010185,79.00
E01010186,152.00
E01010187,21.00
E01010188,249.00
E01010189,495.00
E01010190,545.00
E01010191,1752.00
E01010192,9994.00
E01010193,22.00
E01010194,66.00
E01010195,1213.00
E01010196,1006.00
E01010197,143.00
E01010198,464.00
E01010199,992.00
E01010200,1709.00
E01010201,2392.00
E01010202,590.00
E01010203,1930.00
E01010204,772.00
E01010205,311.00
E01010206,872.00
E01010207,729.00
E01010208,1626.00
E01010209,1587.00
E01010210,245.00
E01010211,203.00
E01010212,518.00
E01010213,1399.00
E01010214,699.00
E01010215,569.00
E01010216,450.00
E01010217,132.00
E01010218,101.00
E01010219,675.00
E01010220,315.00
E01010221,532.00
E01010222,1807.00
E01010223,1386.00
E01010225,127.00
E01010226,3415.00
E01010227,546.00
E01010228,2437.00
E01010229,804.00
E01010230,2762.00
E01010231,532.00
E01010232,1100.00
E01010233,728.00
E01010234,1458.00
E01010236,1372.00
E01010237,1875.00
E01010238,1280.00
E01010239,629.00
E01010240,385.00
E01010241,3201.00
E01010242,1355.00
E01010243,1269.00
E01010244,651.00
E01010245,533.00
E01010246,1716.00
E01010247,1487.00
E01010248,1753.00
E01010249,1594.00
E01010250,964.00
E01010251,365.00
E01010252,1312.00
E01010253,150.00
E01010254,692.00
E01010255,239.00
E01010256,899.00
E01010257,222.00
E01010258,712.00
E01010259,897.00
E01010260,1598.00
E01010261,889.00
E01010262,988.00
E01010263,1966.00
E01010264,869.00
E01010265,1856.00
E01010266,164.00
E01010267,486.00
E01010268,817.00
E01010269,1049.00
E01010270,1184.00
E01010271,2236.00
E01010272,1294.00
E01010273,517.00
E01010274,627.00
E01010275,1596.00
E01010277,2003.00
E01010279,709.00
E01010282,827.00
E01010283,2205.00
E01010284,1533.00
E01010285,1751.00
E01010286,928.00
E01010287,2828.00
E01010288,1134.00
E01010289,403.00
E01010290,1573.00
E01010291,686.00
E01010292,4685.00
E01010293,1493.00
E01010294,704.00
E01010295,2064.00
E01010296,324.00
E01010297,494.00
E01010298,245.00
E01010299,1739.00
E01010300,2216.00
E01010302,420.00
E01010303,1297.00
E01010304,420.00
E01010305,357.00
E01010306,2703.00
E01010307,553.00
E01010308,1419.00
E01010309,1097.00
E01010310,1466.00
E01010311,627.00
E01010312,746.00
E01010313,1818.00
E01010314,1131.00
E01010315,546.00
E01010316,1783.00
E01010317,1875.00
E01010318,1660.00
E01010319,781.00
E01010320,932.00
E01010321,1109.00
E01010322,1764.00
E01010323,280.00
E01010324,3355.00
E01010325,1579.00
E01010326,179.00
E01010327,254.00
E01010328,849.00
E01010329,1364.00
E01010330,1858.00
E01010331,36.00
E01010332,2456.00
E01010333,683.00
E01010334,982.00
E01010335,1573.00
E01010336,388.00
E01010337,722.00
E01010338,1578.00
E01010339,225.00
E01010340,1542.00
E01010341,1195.00
E01010342,1690.00
E01010343,447.00
E01010344,1306.00
E01010345,961.00
E01010346,119.00
E01010347,543.00
E01010348,285.00
E01010349,791.00
E01010350,563.00
E01010351,833.00
E01010352,372.00
E01010353,820.00
E01010354,1106.00
E01010355,807.00
E01010356,1828.00
E01010357,287.00
E01010358,2118.00
E01010359,2136.00
E01010360,816.00
E01010361,624.00
E01010362,1070.00
E01010363,2863.00
E01010364,365.00
E01010365,2724.00
E01010366,809.00
E01010367,1844.00
E01010368,14113.00
E01010369,1579.00
E01010370,1383.00
E01010371,5259.00
E01010372,421.00
E01010373,663.00
E01010374,2931.00
E01010375,5048.00
E01010376,326.00
E01010377,323.00
E01010378,553.00
E01010379,1006.00
E01010380,161.00
E01010381,199.00
E01010382,614.00
E01010383,473.00
E01010384,473.00
E01010385,48.00
E01010386,610.00
E01010387,721.00
E01010388,1767.00
E01010389,1118.00
E01010390,494.00
E01010391,749.00
E01010392,252.00
E01010393,553.00
E01010394,524.00
E01010395,374.00
E01010396,443.00
E01010397,492.00
E01010398,369.00
E01010399,906.00
E01010400,1745.00
E01010401,95.00
E01010402,1805.00
E01010403,1200.00
E01010404,2740.00
E01010405,1034.00
E01010406,1218.00
E01010407,573.00
E01010408,312.00
E01010409,36.00
E01010410,2216.00
E01010411,905.00
E01010412,1581.00
E01010413,958.00
E01010414,7067.00
E01010415,840.00
E01010416,533.00
E01010417,668.00
E01010418,425.00
E01010419,611.00
E01010420,556.00
E01010421,573.00
E01010422,1368.00
E01010423,1389.00
E01010424,465.00
E01010425,236.00
E01010426,904.00
E01010427,1965.00
E01010428,1040.00
E01010429,530.00
E01010430,1419.00
E01010431,316.00
E01010432,1044.00
E01010433,1957.00
E01010434,962.00
E01010435,2561.00
E01010436,815.00
E01010437,20.00
E01010438,280.00
E01010439,630.00
E01010440,954.00
E01010441,625.00
E01010442,1094.00
E01010443,2690.00
E01010445,268.00
E01010446,2036.00
E01010447,1198.00
E01010448,687.00
E01010449,1174.00
E01010450,460.00
E01010451,1196.00
E01010452,804.00
E01010453,1306.00
E01010454,592.00
E01010455,1774.00
E01010456,832.00
E01010457,117.00
E01010458,431.00
E01010459,1939.00
E01010460,355.00
E01010461,72.00
E01010462,1682.00
E01010463,1035.00
E01010464,875.00
E01010465,33.00
E01010466,430.00
E01010467,1472.00
E01010468,216.00
E01010469,687.00
E01010470,716.00
E01010471,1607.00
E01010472,1600.00
E01010473,3175.00
E01010474,1703.00
E01010475,467.00
E01010476,3340.00
E01010477,455.00
E01010478,1317.00
E01010479,1190.00
E01010480,1086.00
E01010481,509.00
E01010482,1195.00
E01010483,1726.00
E01010484,793.00
E01010486,1005.00
E01010487,424.00
E01010488,873.00
E01010489,1.00
E01010490,1049.00
E01010491,1260.00
E01010492,218.00
E01010493,119.00
E01010494,357.00
E01010495,3157.00
E01010496,1827.00
E01010497,755.00
E01010498,711.00
E01010499,873.00
E01010500,232.00
E01010501,930.00
E01010502,232.00
E01010503,1004.00
E01010504,387.00
E01010505,1162.00
E01010506,1836.00
E01010507,724.00
E01010508,1775.00
E01010509,583.00
E01010510,1128.00
E01010511,710.00
E01010512,627.00
E01010513,862.00
E01010514,897.00
E01010515,55.00
E01010516,831.00
E01010517,210.00
E01010518,611.00
E01010519,604.00
E01010520,38.00
E01010521,28829.00
E01010522,3059.00
E01010523,1528.00
E01010524,622.00
E01010525,188.00
E01010526,290.00
E01010527,792.00
E01010528,2010.00
E01010529,1101.00
E01010530,3481.00
E01010531,744.00
E01010532,840.00
E01010533,2100.00
E01010534,775.00
E01010535,717.00
E01010536,216.00
E01010537,415.00
E01010538,486.00
E01010539,1732.00
E01010540,671.00
E01010541,534.00
E01010542,534.00
E01010543,710.00
E01010544,468.00
E01010545,1596.00
E01010546,50.00
E01010547,2412.00
E01010548,1263.00
E01010549,1812.00
E01010550,129.00
E01010551,923.00
E01010552,584.00
E01010553,312.00
E01010554,2030.00
E01010555,1216.00
E01010556,510.00
E01010557,391.00
E01010558,588.00
E01010559,718.00
E01010560,718.00
E01010561,15.00
E01010562,1765.00
E01010563,944.00
E01010564,3190.00
E01010565,155.00
E01010566,730.00
E01010567,927.00
E01010568,340.00
E01010569,1904.00
E01010570,318.00
E01010571,1203.00
E01010572,120.00
E01010573,267.00
E01010574,68.00
E01010575,350.00
E01010576,296.00
E01010577,589.00
E01010578,3870.00
E01010579,184.00
E01010580,463.00
E01010581,323.00
E01010582,232.00
E01010583,303.00
E01010584,649.00
E01010585,1291.00
E01010586,611.00
E01010587,1711.00
E01010588,949.00
E01010589,408.00
E01010590,1641.00
E01010591,546.00
E01010592,238.00
E01010593,527.00
E01010594,454.00
E01010595,1208.00
E01010596,2538.00
E01010597,512.00
E01010598,993.00
E01010599,882.00
E01010600,32.00
E01010601,82.00
E01010602,1379.00
E01010603,288.00
E01010604,623.00
E01010605,494.00
E01010606,1488.00
E01010607,380.00
E01010608,316.00
E01010609,2245.00
E01010610,991.00
E01010611,1811.00
E01010612,731.00
E01010613,3078.00
E01010614,1809.00
E01010615,1892.00
E01010616,556.00
E01010617,942.00
E01010618,581.00
E01010619,242.00
E01010620,952.00
E01010621,98.00
E01010622,526.00
E01010623,534.00
E01010624,632.00
E01010625,165.00
E01010626,135.00
E01010627,2109.00
E01010628,2103.00
E01010629,697.00
E01010630,676.00
E01010631,306.00
E01010633,425.00
E01010634,661.00
E01010635,524.00
E01010636,586.00
E01010637,522.00
E01010638,306.00
E01010639,632.00
E01010640,433.00
E01010641,681.00
E01010642,430.00
E01010643,685.00
E01010644,1174.00
E01010645,1814.00
E01010646,882.00
E01010647,212.00
E01010648,495.00
E01010649,1441.00
E01010650,894.00
E01010651,691.00
E01010652,534.00
E01010653,1155.00
E01010654,1527.00
E01010655,779.00
E01010656,1331.00
E01010657,835.00
E01010658,573.00
E01010659,552.00
E01010662,854.00
E01010663,2125.00
E01010664,151.00
E01010665,719.00
E01010666,90.00
E01010667,28.00
E01010668,251.00
E01010669,410.00
E01010670,335.00
E01010671,357.00
E01010672,1212.00
E01010673,52.00
E01010674,673.00
E01010675,239.00
E01010676,415.00
E01010677,689.00
E01010678,279.00
E01010679,2107.00
E01010680,1006.00
E01010681,75.00
E01010682,285.00
E01010683,498.00
E01010684,761.00
E01010685,792.00
E01010686,866.00
E01010687,154.00
E01010688,829.00
E01010689,895.00
E01010690,902.00
E01010691,104.00
E01010692,1022.00
E01010693,295.00
E01010694,225.00
E01010695,348.00
E01010696,278.00
E01010697,244.00
E01010698,252.00
E01010699,578.00
E01010700,1382.00
E01010702,450.00
E01010703,1199.00
E01010704,583.00
E01010705,510.00
E01010706,339.00
E01010707,263.00
E01010708,506.00
E01010709,1732.00
E01010710,4024.00
E01010711,1116.00
E01010712,301.00
E01010713,170.00
E01010714,629.00
E01010715,383.00
E01010716,2190.00
E01010717,359.00
E01010718,424.00
E01010719,206.00
E01010720,396.00
E01010721,405.00
E01010722,508.00
E01010723,216.00
E01010724,168.00
E01010725,294.00
E01010726,245.00
E01010727,1953.00
E01010728,660.00
E01010729,114.00
E01010730,3348.00
E01010731,1381.00
E01010732,3117.00
E01010733,2205.00
E01010734,692.00
E01010735,18.00
E01010736,271.00
E01010737,77.00
E01010738,650.00
E01010739,511.00
E01010740,674.00
E01010741,971.00
E01010742,129.00
E01010743,1006.00
E01010744,556.00
E01010745,2338.00
E01010746,1938.00
E01010747,880.00
E01010748,1389.00
E01010749,186.00
E01010750,2550.00
E01010752,3634.00
E01010753,945.00
E01010754,369.00
E01010755,1219.00
E01010756,1608.00
E01010759,1846.00
E01010760,2039.00
E01010761,1822.00
E01010762,1924.00
E01010763,631.00
E01010764,740.00
E01010765,1057.00
E01010766,370.00
E01010767,160.00
E01010768,688.00
E01010769,414.00
E01010771,200.00
E01010772,7667.00
E01010773,32902.00
E01010774,96.00
E01010775,272.00
E01010776,289.00
E01010777,637.00
E01010778,257.00
E01010779,616.00
E01010781,619.00
E01010782,2261.00
E01010783,424.00
E01010784,117.00
E01010785,1305.00
E01010786,1544.00
E01010787,544.00
E01010788,1065.00
E01010789,1297.00
E01010790,148.00
E01010791,1217.00
E01010792,668.00
E01010793,1290.00
E01010794,1743.00
E01010795,1786.00
E01010796,1548.00
E01010798,322.00
E01010799,2234.00
E01010800,1978.00
E01010801,1212.00
E01010802,2156.00
E01010803,321.00
E01010804,356.00
E01010805,655.00
E01010806,1424.00
E01010807,990.00
E01010808,492.00
E01010809,1135.00
E01010810,1133.00
E01010812,1075.00
E01010813,607.00
E01010814,735.00
E01010815,1626.00
E01010816,713.00
E01010817,804.00
E01010818,887.00
E01010819,653.00
E01010820,710.00
E01010821,958.00
E01010822,603.00
E01010824,1279.00
E01010825,406.00
E01010826,647.00
E01010827,393.00
E01010828,864.00
E01010829,723.00
E01010830,2626.00
E01010831,772.00
E01010832,332.00
E01010833,3360.00
E01010834,5040.00
E01010835,305.00
E01010836,1370.00
E01010837,328.00
E01010838,1722.00
E01010839,1085.00
E01010840,354.00
E01010841,678.00
E01010842,965.00
E01010843,514.00
E01010845,934.00
E01010846,1285.00
E01010847,753.00
E01010848,2057.00
E01010849,25.00
E01010850,686.00
E01010851,741.00
E01010852,499.00
E01010853,1348.00
E01010854,662.00
E01010855,835.00
E01010856,633.00
E01010857,767.00
E01010858,400.00
E01010859,492.00
E01010860,425.00
E01010861,707.00
E01010862,963.00
E01010863,416.00
E01010864,422.00
E01010865,739.00
E01010866,719.00
E01010867,622.00
E01010868,1170.00
E01010869,790.00
E01010870,253.00
E01010871,3258.00
E01010872,1221.00
E01010873,456.00
E01010874,531.00
E01010875,1023.00
E01010876,1242.00
E01010877,1555.00
E01010878,941.00
E01010879,568.00
E01010880,2172.00
E01010881,1426.00
E01010882,1879.00
E01010883,3146.00
E01010884,3411.00
E01010885,1631.00
E01010886,1533.00
E01010887,1921.00
E01010888,515.00
E01010889,1075.00
E01010890,1804.00
E01010891,1125.00
E01010892,648.00
E01010893,1205.00
E01010894,915.00
E01010895,1044.00
E01010896,996.00
E01010897,1534.00
E01010898,2689.00
E01010899,215.00
E01010900,610.00
E01010901,958.00
E01010902,1158.00
E01010903,1148.00
E01010904,693.00
E01010905,1507.00
E01010906,407.00
E01010907,1149.00
E01010908,1730.00
E01010909,2194.00
E01010910,1330.00
E01010911,1736.00
E01010912,2984.00
E01010913,1147.00
E01010914,1583.00
E01010915,990.00
E01010916,3615.00
E01010917,3170.00
E01010918,1605.00
E01010919,1084.00
E01010920,744.00
E01010921,1003.00
E01010922,5260.00
E01010923,2577.00
E01010924,796.00
E01010925,1524.00
E01010926,989.00
E01010927,2466.00
E01010928,955.00
E01010929,811.00
E01010930,1490.00
E01010931,243.00
E01010932,1117.00
E01010933,3296.00
E01010934,5562.00
E01010935,1736.00
E01010936,686.00
E01010937,2816.00
E01010938,4262.00
E01010939,2153.00
E01010940,1991.00
E01010941,2337.00
E01010942,2194.00
E01010943,518.00
E01010944,2027.00
E01010945,1148.00
E01010946,835.00
E01010947,320.00
E01010948,590.00
E01010949,3137.00
E01010950,526.00
E01010951,684.00
E01010952,1602.00
E01010953,1124.00
E01010954,1441.00
E01010955,1021.00
E01010956,1974.00
E01010957,1355.00
E01010958,2778.00
E01010959,2144.00
E01010960,1551.00
E01010961,1161.00
E01010964,521.00
E01010965,661.00
E01010966,338.00
E01010967,4079.00
E01010968,2718.00
E01010969,260.00
E01010970,585.00
E01010971,1670.00
E01010972,2289.00
E01010973,838.00
E01010974,1826.00
E01010975,3407.00
E01010976,1261.00
E01010977,1736.00
E01010978,740.00
E01010979,3247.00
E01010980,808.00
E01010981,1522.00
E01010982,211.00
E01010983,2172.00
E01010984,966.00
E01010985,1472.00
E01010986,1330.00
E01010987,1554.00
E01010988,503.00
E01010989,1486.00
E01010990,894.00
E01010991,995.00
E01010992,1040.00
E01010993,2094.00
E01010994,15802.00
E01010995,3634.00
E01010996,351.00
E01010997,929.00
E01010998,1141.00
E01010999,1341.00
E01011000,1249.00
E01011001,556.00
E01011002,1443.00
E01011003,669.00
E01011004,1361.00
E01011005,4370.00
E01011006,2093.00
E01011007,2100.00
E01011008,2112.00
E01011009,295.00
E01011010,1091.00
E01011011,205.00
E01011012,2769.00
E01011013,1288.00
E01011014,141.00
E01011015,406.00
E01011016,107.00
E01011017,298.00
E01011018,396.00
E01011019,347.00
E01011020,396.00
E01011021,433.00
E01011022,209.00
E01011023,171.00
E01011024,424.00
E01011025,337.00
E01011026,739.00
E01011027,656.00
E01011028,818.00
E01011029,1594.00
E01011030,322.00
E01011031,343.00
E01011032,401.00
E01011033,323.00
E01011034,121.00
E01011035,196.00
E01011036,364.00
E01011037,537.00
E01011038,1388.00
E01011039,779.00
E01011040,782.00
E01011041,1097.00
E01011042,85.00
E01011043,605.00
E01011044,155.00
E01011045,1358.00
E01011046,1037.00
E01011047,665.00
E01011048,1321.00
E01011049,455.00
E01011050,1098.00
E01011051,608.00
E01011052,1114.00
E01011053,436.00
E01011054,779.00
E01011055,630.00
E01011056,349.00
E01011057,633.00
E01011058,317.00
E01011059,318.00
E01011060,414.00
E01011061,899.00
E01011062,1277.00
E01011063,2037.00
E01011064,479.00
E01011065,423.00
E01011066,223.00
E01011067,580.00
E01011068,273.00
E01011069,826.00
E01011070,1240.00
E01011071,767.00
E01011072,1115.00
E01011073,1602.00
E01011074,1616.00
E01011075,1215.00
E01011076,2839.00
E01011077,2113.00
E01011078,1130.00
E01011079,1475.00
E01011080,1317.00
E01011081,746.00
E01011082,785.00
E01011083,507.00
E01011084,102.00
E01011085,1820.00
E01011086,937.00
E01011087,723.00
E01011088,330.00
E01011089,295.00
E01011090,828.00
E01011091,251.00
E01011092,472.00
E01011093,835.00
E01011094,673.00
E01011095,2073.00
E01011096,1233.00
E01011097,2605.00
E01011098,1069.00
E01011099,2230.00
E01011100,1026.00
E01011101,406.00
E01011102,547.00
E01011103,2074.00
E01011104,1003.00
E01011105,537.00
E01011106,3247.00
E01011107,9158.00
E01011108,297.00
E01011109,511.00
E01011110,1080.00
E01011111,1460.00
E01011112,332.00
E01011113,535.00
E01011114,411.00
E01011115,1227.00
E01011116,569.00
E01011117,813.00
E01011118,980.00
E01011119,247.00
E01011120,208.00
E01011121,911.00
E01011122,471.00
E01011123,1507.00
E01011124,139.00
E01011125,1058.00
E01011126,1593.00
E01011127,771.00
E01011128,634.00
E01011129,127.00
E01011130,2700.00
E01011132,181.00
E01011133,253.00
E01011134,415.00
E01011136,175.00
E01011137,247.00
